artist_id,artist_name,album_id,album_name,genres,followers,popularity,link_image,url,album_type,total_tracks,release_date,release_date_precision,track_id,name,preview,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
00AFbqxvdDK6T1D6MQZ9c1,GLAY,3h6ncijGgNhk2uUtdNL64I,SUMMERDELICS,classic j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,14,2017-07-12,day,31Cjx18pdU7VLm5JqnICFf,Scoop,https://p.scdn.co/mp3-preview/688f681f5a6aa99e9af567f83f838eca71c72dea?cid=d636b62692f94f7ab8495b4d490e26cc,0.521,0.972,7,-2.675,1,0.0379,1.22E-4,0.0,0.277,0.77,96.537,4
00AFbqxvdDK6T1D6MQZ9c1,GLAY,3h6ncijGgNhk2uUtdNL64I,SUMMERDELICS,j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,14,2017-07-12,day,31Cjx18pdU7VLm5JqnICFf,Scoop,https://p.scdn.co/mp3-preview/688f681f5a6aa99e9af567f83f838eca71c72dea?cid=d636b62692f94f7ab8495b4d490e26cc,0.521,0.972,7,-2.675,1,0.0379,1.22E-4,0.0,0.277,0.77,96.537,4
00AFbqxvdDK6T1D6MQZ9c1,GLAY,238tuovaQf3rD9GvNVmZPD,G4・2020,classic j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,7,2020-08-12,day,38I23hwVtXqZWwRLVm0lNU,Into the Wild - ☆Taku Takahashi Remix,https://p.scdn.co/mp3-preview/944f9cd69960b197ae885e440a1058094e7b7451?cid=d636b62692f94f7ab8495b4d490e26cc,0.604,0.897,9,-3.214,0,0.0379,8.68E-4,0.0,0.293,0.547,135.01,4
00AFbqxvdDK6T1D6MQZ9c1,GLAY,238tuovaQf3rD9GvNVmZPD,G4・2020,j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,7,2020-08-12,day,38I23hwVtXqZWwRLVm0lNU,Into the Wild - ☆Taku Takahashi Remix,https://p.scdn.co/mp3-preview/944f9cd69960b197ae885e440a1058094e7b7451?cid=d636b62692f94f7ab8495b4d490e26cc,0.604,0.897,9,-3.214,0,0.0379,8.68E-4,0.0,0.293,0.547,135.01,4
00CEIWvwRzWGVahslNZW0Z,Hernan Sepulveda,3E4pCWEDQKHYvw90wCJzEK,A Mi Estilo,,7963,57,https://i.scdn.co/image/ab6761610000e5eba0d873203001d23111551140,https://open.spotify.com/artist/00CEIWvwRzWGVahslNZW0Z,album,13,2023-12-08,day,3Nx7e1rasXX7RVMyIg6dJf,30 Cartas,https://p.scdn.co/mp3-preview/1624195f7fb6f33c8701d2b4a781ab3febb5a103?cid=05e2ff0a21954615b11878a9eb038e7f,0.614,0.451,8,-6.942,1,0.0626,0.454,3.49E-6,0.0628,0.734,94.998,4
00PLVqZ4oaOmbI4lacLUBO,Stiftelsen,2onlPQBUlUP3eUExmNaWBf,Moder Jord,classic swedish pop,237999,53,https://i.scdn.co/image/ab6761610000e5eb9fd5de5ba2ae6769e75dc318,https://open.spotify.com/artist/00PLVqZ4oaOmbI4lacLUBO,album,10,2020-08-28,day,3Yyj5SZe9pMhYbsVGOxB0x,Håll om mej!,,0.621,0.83,8,-4.854,1,0.0301,0.00179,1.98E-5,0.302,0.6,118.049,4
00AFbqxvdDK6T1D6MQZ9c1,GLAY,1DD11BvoRKXvVj4kG3hfES,MUSIC LIFE 豪華盤 BALLADE BEST☆MELODIES,classic j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,25,2014-11-05,day,3bozRP5kmbH1KYCwXoEakl,カーテンコール,https://p.scdn.co/mp3-preview/003cbcaa06bb62cb29a53fbbf3d21e572f30f595?cid=d636b62692f94f7ab8495b4d490e26cc,0.539,0.387,2,-9.398,1,0.0279,0.684,2.05E-5,0.0577,0.262,81.81,4
00AFbqxvdDK6T1D6MQZ9c1,GLAY,1DD11BvoRKXvVj4kG3hfES,MUSIC LIFE 豪華盤 BALLADE BEST☆MELODIES,j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,25,2014-11-05,day,3bozRP5kmbH1KYCwXoEakl,カーテンコール,https://p.scdn.co/mp3-preview/003cbcaa06bb62cb29a53fbbf3d21e572f30f595?cid=d636b62692f94f7ab8495b4d490e26cc,0.539,0.387,2,-9.398,1,0.0279,0.684,2.05E-5,0.0577,0.262,81.81,4
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,7xYiTrbTL57QO0bb4hXIKo,Lust For Life,art pop,40266213,92,https://i.scdn.co/image/ab6761610000e5ebb99cacf8acd5378206767261,https://open.spotify.com/artist/00FQb4jTyendYWaN8pK0wa,album,16,2017-07-21,day,3fx5ozORvvTGnSnOhUqrgj,Change,,0.558,0.246,9,-10.914,0,0.0409,0.942,0.00875,0.106,0.303,85.672,4
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,7xYiTrbTL57QO0bb4hXIKo,Lust For Life,pop,40266213,92,https://i.scdn.co/image/ab6761610000e5ebb99cacf8acd5378206767261,https://open.spotify.com/artist/00FQb4jTyendYWaN8pK0wa,album,16,2017-07-21,day,3fx5ozORvvTGnSnOhUqrgj,Change,,0.558,0.246,9,-10.914,0,0.0409,0.942,0.00875,0.106,0.303,85.672,4
